FIPS,State_x,County_x,FOODINSEC_10_12,FOODINSEC_13_15,CH_FOODINSEC_12_15,VLFOODSEC_10_12,VLFOODSEC_13_15,CH_VLFOODSEC_12_15,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,State_y,County_y,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10,State_x,County_x,LACCESS_POP10,LACCESS_POP15,PCH_LACCESS_POP_10_15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,LACCESS_LOWI10,LACCESS_LOWI15,PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,LACCESS_SENIORS15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,LACCESS_HISP15,PCT_LACCESS_HISP15,LACCESS_NHASIAN15,PCT_LACCESS_NHASIAN15,LACCESS_NHNA15,PCT_LACCESS_NHNA15,LACCESS_NHPI15,PCT_LACCESS_NHPI15,LACCESS_MULTIR15,PCT_LACCESS_MULTIR15,State_y,County_y,GROC09,GROC14,PCH_GROC_09_14,GROCPTH09,GROCPTH14,PCH_GROCPTH_09_14,SUPERC09,SUPERC14,PCH_SUPERC_09_14,SUPERCPTH09,SUPERCPTH14,PCH_SUPERCPTH_09_14,CONVS09,CONVS14,PCH_CONVS_09_14,CONVSPTH09,CONVSPTH14,PCH_CONVSPTH_09_14,SPECS09,SPECS14,PCH_SPECS_09_14,SPECSPTH09,SPECSPTH14,PCH_SPECSPTH_09_14,SNAPS12,SNAPS16,PCH_SNAPS_12_16,SNAPSPTH12,SNAPSPTH16,PCH_SNAPSPTH_12_16,WICS08,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,PCH_WICSPTH_08_12,State,County,REDEMP_SNAPS12,REDEMP_SNAPS16,PCH_REDEMP_SNAPS_12_16,PCT_SNAP12,PCT_SNAP16,PCH_SNAP_12_16,PC_SNAPBEN10,PC_SNAPBEN15,PCH_PC_SNAPBEN_10_15,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP09,PCT_NSLP15,PCH_NSLP_09_15,PCT_FREE_LUNCH09,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH09,PCT_REDUCED_LUNCH14,PCT_SBP09,PCT_SBP15,PCH_SBP_09_15,PCT_SFSP09,PCT_SFSP15,PCH_SFSP_09_15,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_WIC15,PCH_WIC_09_15,PCT_CACFP09,PCT_CACFP15,PCH_CACFP_09_15,FDPIR12
5109,AR,Pike,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Pike,88.23841998051546,2.89611194756886,6.438756531750952,0.4871136303250376,0.5579665220086795,0.00885661146045523,17.37667168541316,24.683376140288726,36266.0,18.5,0,30.2,0,0,0.0,AR,Pike,2201.00363550249,2603.40194713087,18.282491911309933,19.493434022694977,23.057319521130726,1029.59798678508,1240.4030369509,20.47450100636453,9.118749329422371,10.985767752642813,184.271906895779,119.292002864597,-35.26305508301573,4.134438117473166,2.676508926735405,143.369803825931,3.2167333144700696,476.985369884887,564.904429380734,18.43223399431829,4.224474093391968,5.003139043315331,438.38626331518,520.360945799817,18.699190495779966,3.8826168037833666,4.608634716143983,2326.0428829134,20.60085805432114,184.958565824973,1.6381061537948187,56.4714579620457,0.5001457617752696,10.2637660081782,0.09090218765546187,28.0501974631138,0.24842970031984593,0.0,0.0,54.0865362360937,0.47902343668491454,AR,Pike,5,4,-20.0,0.444049734,0.362844702,-18.287373004,0,0,0.0,0.0,0.0,0.0,6,7,16.666666667,0.53285968,0.634978229,19.164247702,0,0,0.0,0.0,0.0,0.0,15.083333333333332,17.0,12.707182320442,1.3410983669719332,1.56942392909897,17.0252658380734,4,4,0.0,0.3736921,0.3556504,-4.827951,AR,Pike,161047.55668508285,107468.45647058824,-33.26911709642684,16.852304608946692,13.647461656462248,-3.2048429524844444,18.15605349393322,18.88704625023033,4.0261654689515405,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,49.18231374924289,56.75818373812038,11.811023622047244,11.7740232312566,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,35.58646,30.43192,-14.48458,95229.38,85566.94,-10.1465,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5111,AR,Poinsett,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Poinsett,89.00866452426473,7.17569051783753,2.208843509742505,0.1830533295366717,0.2277996989789692,0.016271407069926372,15.864621893178214,24.240328682422813,32756.0,23.9,1,36.6,1,1,0.0,AR,Poinsett,2796.83163804285,8364.12753593656,199.05724113552864,11.377096522161047,34.024030980501,1347.72618691159,4688.20015096276,247.85998791832503,5.482350351509539,19.070903270401335,237.981524316743,648.702542861614,172.5852541385605,2.4398351888122103,6.65063094998579,867.787775318369,8.89673749557483,694.349392699826,2216.30859174698,219.192126478191,2.824510404343758,9.015614822222592,428.977724827784,1226.22166505362,185.84739814774647,1.7450177961509334,4.988087967512589,7146.55445356552,29.071124165339953,940.875577707473,3.8273423817576093,249.082287599529,1.0132298238601025,13.7484376041393,0.05592660620810845,31.4142800593454,0.12778863466356996,0.0,0.0,231.534766392338,0.94184910870251,AR,Poinsett,6,5,-16.666666667,0.24358558,0.206219583,-15.339987352,1,1,0.0,0.0405976,0.0412439,1.592015178,15,17,13.333333333,0.608963949,0.701146581,15.137617201,0,0,0.0,0.0,0.0,0.0,26.583333333333332,28.0,5.32915360501568,1.0936492916992362,1.16554968155518,6.57435527107837,8,6,-25.0,0.323677,0.2468425,-23.73801,AR,Poinsett,264202.45579937304,200236.62071428573,-24.210916167130915,16.852304608946692,13.647461656462248,-3.2048429524844444,29.685148273196926,26.45871483269519,-10.868847313169466,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,71.41285211267606,74.15704387990762,6.954225352112677,7.321016166281755,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,43.39547,38.79677,-10.5972,134070.3,157172.2,17.23115,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5115,AR,Pope,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Pope,86.90449201671146,2.830585872979888,6.749360365320466,0.9667389966641836,0.6428733361401691,0.029147909447161318,13.137610519156654,23.060854357612463,41074.0,20.8,0,24.6,0,0,0.0,AR,Pope,8744.33382737276,8394.67528015649,-3.99868708261936,14.159947254222821,13.593735272462498,3648.97523134233,3802.83414830676,4.216496610963041,5.908888867672264,6.1580369665232375,536.070298519272,571.37534742659,6.585899089137609,2.2955093500589734,2.4466892794355757,387.794323153163,1.6605760422779214,1843.06722688233,1765.66177940378,-4.199816824342674,2.984530924122049,2.859186092243061,988.501825166122,945.49974121697,-4.350228077922391,1.6007089826831005,1.5310744910725946,7122.84353373674,11.53422212931428,357.56494292821,0.5790150321083816,931.682547550573,1.508699918305815,131.647294841559,0.21318019050030604,35.7439406973481,0.05788117481838926,1.9653884768486,0.0031826091862042945,744.910195365073,1.2062541622649108,AR,Pope,7,7,0.0,0.11418877,0.110757741,-3.004699293,1,1,0.0,0.0163127,0.0158225,-3.004699293,33,33,0.0,0.538318489,0.522143637,-3.004699293,2,4,100.0,0.0326254,0.063290138,93.990601415,33.41666666666667,39.4166666666667,17.9551122194514,0.5324092514405587,0.618019515305456,16.079785171512,10,8,-20.0,0.1673024,0.1274596,-23.81487,AR,Pope,390868.4965586034,267310.2926004228,-31.611195337062775,16.852304608946692,13.647461656462248,-3.2048429524844444,15.395763837160345,13.622451122451121,-11.518185998859156,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,44.45,48.454221165279435,11.0,11.702338485929449,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,26.45629,27.61362,4.37449,158134.5,216646.1,37.00112,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5117,AR,Prairie,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Prairie,85.71428571428571,12.174411933448077,0.9294320137693631,0.05737234652897303,0.2983362019506598,0.0,19.70166379804934,21.549053356282272,39518.0,19.6,0,28.5,0,0,0.0,AR,Prairie,535.106148935007,3227.06354427812,503.06979291880134,6.1400590812966955,37.028841586668044,139.70588525693,1713.34590119063,1126.394935359848,1.6030508922195066,19.659734953420884,159.636704184273,152.344809200462,-4.567806019970034,4.332067956153948,4.134187495263555,246.610635211093,6.692283180762361,128.937556325143,712.824695578467,452.84489321399155,1.4794900324170166,8.179285089827504,88.4935649162632,649.744840202748,634.2283484879013,1.0154166943920044,7.455477225504854,2938.72361766646,33.72029394912748,227.800120976879,2.613885496005496,34.028163495229,0.3904551175585657,3.00000003591413,0.034423408329479405,12.0867789068143,0.13868937357216637,0.0,0.0,45.4530318521518,0.5215494188428205,AR,Prairie,3,2,-33.333333333,0.34270048,0.240847784,-29.72061657,0,0,0.0,0.0,0.0,0.0,9,7,-22.222222222,1.028101439,0.842967245,-18.007385999,1,1,0.0,0.114233493,0.120423892,5.419075145,8.25,8.08333333333333,-2.02020202020203,0.975407897848191,0.979679230800307,0.437902231624198,4,4,0.0,0.4620539,0.472925,2.352793,AR,Prairie,108727.98545454549,89324.71670103093,-17.845698761360964,16.852304608946692,13.647461656462248,-3.2048429524844444,18.234844138458595,15.93196457326892,-12.629006026614384,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,52.643678160919535,57.43834526650756,12.567049808429118,12.728719172633255,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,18.37197,11.53426,-37.21817,39761.54,24389.19,-38.66135,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5119,AR,Pulaski,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Pulaski,55.30975994649221,34.8119389258729,5.79180034905473,1.9399186932394161,0.3310272032773522,0.04049661918546929,11.994314797203382,24.085037674919267,46473.0,19.4,0,27.7,0,1,0.0,AR,Pulaski,116978.078342686,101839.261929696,-12.941584121976254,30.562688333495146,26.607392312878446,38731.9137050262,39910.4994954045,3.0429319846010077,10.11942941701229,10.42735677140168,4229.22254379792,3357.73533326905,-20.60632188312933,2.663708049150933,2.114815794516067,5744.53731662594,3.6181047770551102,28548.6301946444,26363.7844407866,-7.653066851059173,7.458858098447124,6.888026701847324,13791.901718914,11195.5687364881,-18.82505426257011,3.6033896242211587,2.9250495721697045,53323.3251897428,13.931705767173911,41319.6439627634,10.79552184799487,5601.47048221549,1.463487851593082,1460.64699860199,0.3816210662373128,449.409636298057,0.11741658644801724,75.5307330004398,0.01973380213624625,5210.70526623894,1.3613932055135336,AR,Pulaski,72,63,-12.5,0.189447261,0.16042699,-15.318390281,7,10,42.857142857,0.0184185,0.0254646,38.255689338,188,220,17.021276596,0.494667849,0.560221236,13.25200084,19,25,31.578947368,0.049993,0.063661504,27.340766495,274.1666666666665,337.583333333333,23.130699088146,0.7048837948715309,0.858444585717313,21.7852633246831,49,45,-8.163265,0.1295799,0.1156952,-10.71518,AR,Pulaski,399809.33277811547,256296.6911478648,-35.89527053634256,16.852304608946692,13.647461656462248,-3.2048429524844444,20.20345849836794,20.314583693870695,0.5500305579449757,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,54.22180214240706,58.622916277251946,8.744661485682279,6.83953847983823,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,20.05117,20.21699,0.826961,154739.8,174743.5,12.92733,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5125,AR,Saline,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Saline,88.96543998207585,4.616404339140014,3.8154185104277523,0.8588659235609327,0.46117365895554435,0.014003248753710862,14.820104931010661,24.402061278216546,56926.0,10.7,0,15.3,0,1,0.0,AR,Saline,24018.8510417133,23913.2982531669,-0.43945810881247965,22.422796394362575,22.324257597385035,6593.07152205216,6560.85458213767,-0.4886484214031659,6.154961371620232,6.124885250039835,1254.15966053954,1093.22034756753,-12.832442155153817,3.026374027025265,2.638016330608649,964.204707105948,2.3266926645253445,6104.70892775355,5965.99363082281,-2.272267172315212,5.699050512288831,5.569552858364429,3619.66854096214,3729.59313063346,3.0368689405494886,3.3791412656716333,3.4817613572261057,21380.9973756647,19.960228323591462,1335.02977456986,1.2463169351274854,1083.43964381774,1.011444989467447,175.416545838713,0.16376010179308145,129.193383601745,0.120608472527255,5.48493046313524,0.005120456378139285,887.176227800748,0.8282232937515153,AR,Saline,15,12,-20.0,0.142366318,0.103699479,-27.160103354,2,2,0.0,0.0189822,0.0172832,-8.950129192,34,32,-5.882352941,0.322696988,0.276531944,-14.306003946,1,0,-100.0,0.0094911,0.0,-100.0,61.0,79.1666666666667,29.7814207650273,0.5453976485314498,0.666930630790011,22.2833711487029,12,11,-8.333333,0.1234403,0.0983504,-20.32552,AR,Saline,277109.81803278695,166249.66433684216,-40.0058556145521,16.852304608946692,13.647461656462248,-3.2048429524844444,11.97977930879964,10.716497100041469,-10.545120875726308,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,28.290174932597655,33.967238864579826,7.900181829581792,7.707842477280377,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,17.82159,15.38316,-13.68247,144374.2,156411.8,8.337729,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5131,AR,Sebastian,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Sebastian,72.83448912075328,6.2412520676930905,12.28289222547398,4.007348263137804,1.7384527293548797,0.05487339356152183,13.136213258684313,25.354688891716503,41452.0,22.1,0,29.9,0,1,0.0,AR,Sebastian,17987.1198170597,12919.2474935847,-28.175007310889367,14.304555141445876,10.274245684553298,6657.2389413035,4677.55756087971,-29.737273934111858,5.2942796008584905,3.719905173113397,678.492105721085,697.935575764031,2.8656884699169782,1.3679552122443697,1.407156547035285,625.170802264724,1.2604504168727675,4313.02036348432,3103.4588420021,-28.04441944496322,3.430000925280188,2.4680770788284927,2305.39653926586,1712.30445922361,-25.72625012402929,1.8334048060073322,1.3617384998279123,10656.9960992952,8.475152770148238,550.402963033136,0.43771707837601476,905.800389249354,0.720352771702311,557.118667146744,0.4430578533741124,230.817774051313,0.18356166023930606,5.97009140532464,0.004747814134530983,917.941900862646,0.7300085100383684,AR,Sebastian,19,19,0.0,0.151859075,0.149870638,-1.3093961,4,5,25.0,0.0319703,0.0394396,23.363254875,60,60,0.0,0.479554973,0.473275699,-1.3093961,14,10,-28.571428571,0.11189616,0.078879283,-29.5067115,109.16666666666669,118.0,8.09160305343512,0.8575273885083476,0.923368259607334,7.67799046203238,18,15,-16.66667,0.1470156,0.1178282,-19.85327,AR,Sebastian,391524.9747480916,284077.76101694914,-27.443259219995948,16.852304608946692,13.647461656462248,-3.2048429524844444,19.009521991771642,17.80965070407817,-6.311948760273101,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,51.15648347149728,55.33100014787795,9.231399037969501,9.138857396362203,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,27.49002,29.15451,6.054879,186987.2,247432.4,32.32588,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5135,AR,Sharp,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Sharp,94.98957367933272,0.5271084337349398,1.679796107506951,0.28382761816496754,0.9499536607970344,0.011584800741427247,23.94578313253012,21.53035217794254,32095.0,24.6,0,39.2,1,0,0.0,AR,Sharp,3569.88071243311,3878.3965115348,8.64218790356768,20.67817836210096,22.4652253911886,1524.99234117107,1757.99657831541,15.279043104269743,8.833366202334743,10.183020031947464,295.345023587471,351.885581236747,19.143900568390855,4.012839994394986,4.781054092890584,304.500830553771,4.137239545567541,645.865142963434,724.338726785556,12.15015002389823,3.7411094935324027,4.195659909554888,1112.28712774046,1186.95935542816,6.713394934219186,6.442812371063831,6.875343810404077,3768.46179557346,21.82843950169984,6.52444697811734,0.03779220909474826,58.7632565082454,0.34038030878270037,8.21881091981595,0.04760664341876703,35.129591854562,0.2034846608813832,0.593075692653656,0.0034353318619882766,59.4687951735209,0.34446707120899506,AR,Sharp,3,3,0.0,0.172681748,0.177451792,2.7623329,1,1,0.0,0.0575606,0.0591506,2.7623329,8,6,-25.0,0.46048466,0.354903585,-22.928250325,0,0,0.0,0.0,0.0,0.0,14.166666666666668,13.4166666666667,-5.29411764705884,0.8306946561901413,0.781993744050048,-5.86267309861524,4,4,0.0,0.2261548,0.2345491,3.71173,AR,Sharp,366503.6195294118,323378.31577639753,-11.766678814355735,16.852304608946692,13.647461656462248,-3.2048429524844444,20.505097312326228,22.931309432402102,11.832238994629913,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,55.400696864111495,54.53310696095076,11.118150142540387,10.967741935483872,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,27.38515,26.96252,-1.543262,121090.3,114954.7,-5.066926,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5139,AR,Union,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Union,61.773817815029176,32.83940536516246,3.506328201926079,0.4707125531352818,0.3050025216743918,0.026417541247388265,15.564734984029396,24.16244386272485,42195.0,19.7,0,27.0,1,0,1.0,AR,Union,9034.95589307544,10943.8414857132,21.127779872182508,21.698301815786735,26.282671259427936,4659.16090487306,5615.76790289721,20.531744182168634,11.18941594388208,13.486798200958741,801.416058420687,570.713689521015,-28.78684130117212,4.727839410186343,3.3668437822017285,816.188838816029,4.814989315179217,2207.9983017473,2708.40933677311,22.66356068434517,5.302716928233867,6.504501397183195,1554.72794144685,1795.44177385138,15.48269803271938,3.733826320149019,4.31192337436389,6071.99494022616,14.582470617032495,4447.09156183787,10.680111342342204,393.24891461268,0.94442449293374,46.7601819848567,0.1122990033018485,35.7554154812269,0.0858700148448015,1.91031153127551,0.004587793970257475,340.329083726842,0.8173325097308821,AR,Union,10,6,-40.0,0.238413122,0.149153554,-37.439033485,1,1,0.0,0.0238413,0.0248589,4.268277525,42,35,-16.666666667,1.001335113,0.870062396,-13.109768729,5,4,-20.0,0.119206561,0.099435702,-16.58537798,40.83333333333333,37.1666666666667,-8.97959183673469,0.9991761894274924,0.931798998838385,-6.74327423952258,6,6,0.0,0.1395187,0.1468177,5.231605,AR,Union,323106.5909387754,268369.4550672646,-16.940891150649033,16.852304608946692,13.647461656462248,-3.2048429524844444,26.53361832256618,23.424141308498097,-11.71900860360063,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,50.28004073319755,54.77615825091099,7.268329938900203,7.808433107756377,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,25.76633,25.40074,-1.418886,184680.2,173008.6,-6.319861,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
5143,AR,Washington,14.9,14.9,0.0,6.4,6.0,-0.4,11.2,11.5,AR,Washington,74.13685273188389,2.870016989633861,15.491591362371654,2.1530051953807896,1.0607440967177997,2.019057937113732,9.672272425085565,25.35345825228375,46418.0,16.9,0,21.3,0,1,0.0,AR,Washington,40441.4983342249,29544.0737156694,-26.946144597548727,19.915543463533798,14.549072324462314,14822.908366833,12306.8043989408,-16.974428402472682,7.299587997357005,6.06052465907015,1309.37103500418,1254.2127791062,-4.21257645261748,1.7140832253389624,1.641876159010067,1245.99589293884,1.631119523673356,10621.5807249384,8013.15657613571,-24.557777381274082,5.230630943263684,3.946104240580952,3469.46262252755,2373.27792197045,-31.595230150037327,1.708547815983823,1.168728201300298,23217.8119504855,11.43368475635166,1210.75355022724,0.5962394062133997,4759.02939575894,2.343599042552355,641.017925955549,0.31567130030066676,303.522377261145,0.14947055241481544,556.590872091085,0.2740949312245266,3614.37700630426,1.7799113615365818,AR,Washington,26,33,26.923076923,0.130147066,0.149461937,14.840803875,5,4,-20.0,0.0250283,0.0181166,-27.615493315,72,70,-2.777777778,0.36040726,0.317040472,-12.03271757,7,11,57.142857143,0.0350396,0.0498206,42.183852417,145.16666666666666,172.5,18.8289322617681,0.6866561657939589,0.756416384198133,10.1594104705246,23,26,13.04348,0.1166269,0.1229832,5.450074,AR,Washington,302717.901836969,162741.44782608692,-46.239899643023904,16.852304608946692,13.647461656462248,-3.2048429524844444,15.038288232831851,11.76640666925326,-21.757007931496897,73,76.75,0.0,1.0,0,0,0,0,1,1,12.180518783851598,10.778147014106487,-1.4023717697451108,44.07218671696838,49.7190074161513,8.772769503645936,8.486232646462573,5.373271729913998,6.0607861986620115,0.6875144687480139,0.6054439426188375,1.043615548162584,0.43817160554374646,22.2182,23.53015,5.904848,190506.5,191328.2,0.4312762,3.2569174064268283,2.8278648239005792,-0.429052582526249,1.521881326896122,2.2827348294475462,0.7608535025514243,0
6001,CA,Alameda,15.6,12.6,-3.0,5.7,4.5,-1.2,10.4,10.8,CA,Alameda,34.07064030230336,12.191586807930497,22.505166291347713,25.857875838177385,0.2773674393535994,0.7899906705485307,11.10701324464285,22.553634413956168,81462.0,11.5,0,13.8,0,1,0.0,CA,Alameda,160424.908721944,107964.398427475,-32.700975623053665,10.62225976145632,7.1486771862450516,24226.6857777942,15141.0633208475,-37.502539721196364,1.6041283834354363,1.0025394992585768,2449.44132476688,1350.43932257822,-44.86745573679969,0.44932500114959517,0.2477243051444258,1287.46278055274,0.2361719015281892,38405.4185889439,25674.4484533376,-33.14889045180534,2.5429488210356883,1.6999895021050926,17476.3938146938,12620.9509581624,-27.78286474895663,1.1571693963993086,0.8356745880813709,54933.8720746134,3.6373519768712637,10417.949567517,0.6898066352010335,13583.5503875488,0.8994114557949401,30754.5425059723,2.0363592034788653,435.030355047689,0.02880478768695744,519.576731175999,0.034402880752924414,10903.4272207488,0.7219517040815059,CA,Alameda,359,377,5.013927577,0.239566671,0.234027615,-2.312114612,5,6,20.0,0.00333658,0.00372458,11.628490783,300,313,4.333333333,0.20019499,0.194298789,-2.945228847,169,128,-24.26035503,0.112776511,0.079457652,-29.54414783,870.2499999999997,888.416666666667,2.08752274250702,0.5597470927240916,0.539184627012295,-3.67352791628199,122,187,53.27869,0.0829748,0.1202789,44.95836,CA,Alameda,256579.0343464522,216303.90897664355,-15.696966617867208,10.474325733361566,10.961725188552148,0.48739945519058203,10.114023686256749,11.366018944351655,12.378804884510568,48,66.446,0.5,1.0,0,0,1,1,0,1,8.590151677153928,8.35833883912808,-0.2318128380258475,35.57766999488452,37.92820768713272,6.681381557757526,5.9981376947512395,3.172784645193463,4.321251019228138,1.1484663740346752,0.25723950090558695,0.3271212041399707,0.06988170323438375,17.74474,18.60602,4.853711,213857.0,154690.7,-27.66632,3.893239222130259,3.2316033504102637,-0.6616358717199953,0.8869676430152064,1.438477118478364,0.5515094754631577,0
6005,CA,Amador,15.6,12.6,-3.0,5.7,4.5,-1.2,10.4,10.8,CA,Amador,79.61198183297891,2.4625239557900818,12.485889055157386,1.0396156572418682,1.436034758866924,0.16539340001575176,20.64792208133155,16.78349216350319,55879.0,13.1,0,19.5,0,0,0.0,CA,Amador,4760.4067044517,5337.85448752287,12.130219515302535,12.49745794138169,14.0134270235039,1199.90154114515,1360.36619374208,13.373151637407455,3.150091993240267,3.571358572214119,365.544656235006,349.029644697305,-4.517919016461735,2.5090579740202212,2.395700766677912,97.5260541545158,0.6694080180830243,352.075228391226,473.810677969839,34.576544943213264,0.9243003029356699,1.243891412590478,547.179142820408,689.345242025597,25.981637105610595,1.4365050610916172,1.809732593068171,4057.97424409717,10.653367577898113,563.926763883079,1.4804724577540076,1242.17326924045,3.2610676255295212,75.6263510191638,0.19854125914038437,95.9376681410213,0.2518643987845457,15.5237877704203,0.04075447683290095,528.865706409635,1.3884269418225696,CA,Amador,13,12,-7.692307692,0.33997594,0.326601709,-3.933875715,0,0,0.0,0.0,0.0,0.0,20,12,-40.0,0.523039908,0.326601709,-37.557019215,2,5,150.0,0.052304,0.136084046,160.179086604,29.5,34.0833333333333,15.5367231638418,0.7965438099095451,0.911733497400779,14.4611866991114,8,9,12.5,0.2106372,0.2430134,15.37059,CA,Amador,245695.05084745766,203341.20616136925,-17.238379259167186,10.474325733361566,10.961725188552148,0.48739945519058203,9.910477540626395,13.031383352238967,31.490973051691245,48,66.446,0.5,1.0,0,0,1,1,0,1,8.590151677153928,8.35833883912808,-0.2318128380258475,27.57229320780094,37.376482213438734,7.26294552790854,8.522727272727272,3.172784645193463,4.321251019228138,1.1484663740346752,0.25723950090558695,0.3271212041399707,0.06988170323438375,9.608169,11.85379,23.37201,45614.78,48778.35,6.935406,3.893239222130259,3.2316033504102637,-0.6616358717199953,0.8869676430152064,1.438477118478364,0.5515094754631577,0
